timestamp,state,county,fips,trump_votes,harris_votes,other_votes,eevp,state_eevp
2024-11-05T15-30-22,GA,Bulloch,13031,21382,10607,0,100.0,100.00
2024-11-05T15-30-22,GA,Burke,13033,6244,4538,0,100.0,100.00
2024-11-05T15-30-22,GA,Candler,13043,3407,1064,0,100.0,100.00
2024-11-05T15-30-22,GA,Columbia,13073,56354,28720,0,100.0,100.00
2024-11-05T15-30-22,GA,Effingham,13103,7643,2318,0,100.0,100.00
2024-11-05T15-30-22,GA,Emanuel,13107,6979,2309,0,100.0,100.00
2024-11-05T15-30-22,GA,Evans,13109,3046,1049,0,100.0,100.00
2024-11-05T15-30-22,GA,Glascock,13125,1489,119,0,100.0,100.00
2024-11-05T15-30-22,GA,Jefferson,13163,3908,3215,0,100.0,100.00
2024-11-05T15-30-22,GA,Jenkins,13165,2281,1059,0,100.0,100.00
2024-11-05T15-30-22,GA,Johnson,13167,2912,907,0,100.0,100.00
2024-11-05T15-30-22,GA,Laurens,13175,15744,6935,0,100.0,100.00
2024-11-05T15-30-22,GA,Lincoln,13181,3627,1155,0,100.0,100.00
2024-11-05T15-30-22,GA,McDuffie,13189,6695,3654,0,100.0,100.00
2024-11-05T15-30-22,GA,Montgomery,13209,3054,804,0,100.0,100.00
2024-11-05T15-30-22,GA,Richmond,13245,29633,52411,0,100.0,100.00
2024-11-05T15-30-22,GA,Screven,13251,4440,2285,0,100.0,100.00
2024-11-05T15-30-22,GA,Tattnall,13267,6539,1688,0,100.0,100.00
2024-11-05T15-30-22,GA,Toombs,13279,8232,2362,0,100.0,100.00
2024-11-05T15-30-22,GA,Treutlen,13283,2238,725,0,100.0,100.00
2024-11-05T15-30-22,GA,Warren,13301,1279,1216,0,100.0,100.00
2024-11-05T15-30-22,GA,Washington,13303,4730,4058,0,100.0,100.00
2024-11-05T15-30-22,GA,Wheeler,13309,1631,543,0,100.0,100.00
2024-11-05T15-30-22,GA,Wilkes,13317,2362,1676,0,100.0,100.00
